Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,BsmtQual_ord,BsmtCond_ord,BsmtExposure_ord,BsmtFinType1_ord,BsmtFinType2_ord,HasBsmt,GarageType_ord,GarageFinish_ord,GarageQual_ord,GarageCond_ord,GarageAge,HasGarage,HouseAge,RemodAge,MoSold_sin,MoSold_cos,HasMisc,FireplaceQu_ord,PoolHighOutlier,Alley_Grvl,Alley_Pave,HasFence,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw
208,20,RL,0.0,12493,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,419,306,375,1100,GasA,TA,Y,SBrkr,1100,0,0,1100,1,0,1,0,3,1,TA,6,Typ,1,1,312,Y,355,0,0,0,0,0,0,2008,WD,Normal,141000,2,3,1,5,3,1,4,,3,3,48.0,1,48,48,0.8660254037844387,-0.49999999999999983,0,1,0,False,False,1,False,True,False,False
209,60,RL,0.0,14364,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,Gd,TA,CBlock,1065,0,92,1157,GasA,Ex,Y,SBrkr,1180,882,0,2062,1,0,2,1,3,1,TA,7,Typ,1,2,454,Y,60,55,0,0,154,0,0,2007,WD,Normal,277000,3,3,4,6,1,1,4,,3,3,19.0,1,19,18,0.8660254037844387,-0.49999999999999983,0,4,0,False,False,0,False,False,False,False
210,20,RL,75.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,TA,TA,CBlock,787,0,305,1092,GasA,Ex,Y,SBrkr,1092,0,0,1092,1,0,1,0,3,1,TA,6,Typ,0,2,504,Y,0,0,0,0,0,0,0,2008,WD,Normal,145000,3,3,1,3,1,1,4,,3,4,44.0,1,44,44,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,1,False,False,True,False
211,30,RL,67.0,5604,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,468,0,396,864,GasA,TA,N,FuseA,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,0,0,Y,0,0,96,0,0,0,0,2008,WD,Normal,98000,2,3,1,3,1,1,0,0.0,0,0,0.0,0,83,58,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
212,20,RL,83.0,10420,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,36,0,1176,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,2,460,Y,100,22,0,0,0,0,0,2010,WD,Normal,186000,3,3,2,6,1,1,4,,3,3,1.0,1,1,1,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
213,60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,822,0,78,900,GasA,Ex,Y,SBrkr,932,920,0,1852,1,0,2,1,3,1,Gd,7,Typ,1,2,644,Y,168,108,0,0,0,0,0,2009,New,Partial,252678,3,3,1,6,1,1,4,,3,3,0.0,0,0,0,-0.4999999999999998,-0.8660254037844388,0,3,0,False,False,0,False,False,False,False
214,20,RL,43.0,13568,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,716,0,274,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,2,576,Y,224,0,0,0,0,0,0,2006,WD,Normal,156000,3,3,1,5,1,1,4,,3,3,10.0,1,11,11,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,0,False,False,False,False
215,60,RL,0.0,10900,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,378,0,311,689,GasA,Ex,Y,SBrkr,689,703,0,1392,0,0,1,1,3,1,TA,6,Typ,0,1,299,Y,0,36,0,0,0,0,450,2010,WD,Normal,161750,3,3,1,6,1,1,4,,3,3,33.0,1,33,33,1.0,6.123233995736766e-17,1,0,0,False,False,1,False,False,True,False
216,20,RL,72.0,10011,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,360,0,710,1070,GasA,TA,Y,SBrkr,1236,0,0,1236,0,1,1,0,2,1,Gd,6,Min1,1,1,447,Y,0,0,0,0,0,0,0,2006,WD,Normal,134450,2,3,1,4,1,1,4,,3,3,49.0,1,49,10,0.49999999999999994,-0.8660254037844387,0,2,0,False,False,1,False,False,True,False
217,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,946,0,490,1436,GasA,Ex,Y,SBrkr,1436,0,0,1436,1,0,2,0,3,1,Gd,8,Typ,0,2,484,Y,139,98,0,0,0,0,0,2008,WD,Normal,210000,3,3,2,6,1,1,4,,3,3,4.0,1,4,4,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
218,70,RM,57.0,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,0,686,686,GasA,Fa,N,SBrkr,810,518,0,1328,0,0,1,0,3,1,TA,8,Typ,0,1,210,Y,0,172,60,0,0,0,0,2006,WD,Family,107000,2,3,1,1,1,1,2,,3,3,66.0,1,81,56,-1.0,-1.8369701987210297e-16,0,0,0,True,False,0,False,False,False,False
219,50,RL,0.0,15660,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,341,0,457,798,GasA,Ex,Y,SBrkr,1137,817,0,1954,0,1,1,1,3,1,Gd,8,Typ,2,2,431,Y,0,119,150,0,0,0,0,2008,WD,Normal,311500,2,3,1,4,1,1,4,,3,3,69.0,1,69,2,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
220,120,RL,43.0,3010,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,16,0,1232,1248,GasA,Ex,Y,SBrkr,1248,0,0,1248,0,0,2,0,2,1,Gd,5,Typ,0,2,438,Y,108,0,0,0,0,0,0,2006,New,Partial,167240,3,3,3,6,1,1,4,,3,3,1.0,1,1,0,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
221,20,RL,73.0,8990,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1498,1498,GasA,Ex,Y,SBrkr,1498,0,0,1498,0,0,2,0,2,1,Gd,5,Typ,0,2,675,Y,351,33,0,0,0,0,0,2006,New,Partial,204900,3,3,2,1,1,1,4,,3,3,0.0,0,0,0,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
222,60,RL,0.0,8068,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1010,1010,GasA,Ex,Y,SBrkr,1010,1257,0,2267,0,0,2,1,4,1,Gd,8,Typ,1,2,390,Y,120,46,0,0,0,0,0,2009,ConLI,Normal,200000,3,3,1,1,1,1,5,,3,3,7.0,1,7,7,-2.4492935982947064e-16,1.0,0,3,0,False,False,0,False,False,False,False
223,60,RL,85.0,11475,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,550,0,163,713,GasA,TA,Y,SBrkr,811,741,0,1552,1,0,2,1,3,1,TA,6,Typ,1,2,434,Y,209,208,0,0,0,0,0,2006,WD,Normal,179900,3,3,1,5,1,1,4,,3,3,31.0,1,31,31,0.8660254037844386,0.5000000000000001,0,3,0,False,False,1,False,False,True,False
224,20,RL,70.0,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,524,180,160,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,2,576,Y,216,0,0,0,0,0,0,2009,WD,Abnorml,97000,2,3,1,5,2,1,2,,3,3,20.0,1,38,38,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
225,20,RL,103.0,13472,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,56,0,2336,2392,GasA,Ex,Y,SBrkr,2392,0,0,2392,0,0,2,0,3,1,Ex,8,Typ,1,3,968,Y,248,105,0,0,0,0,0,2009,WD,Normal,386250,4,3,4,6,1,1,4,,3,3,6.0,1,6,6,1.2246467991473532e-16,-1.0,0,5,0,False,False,0,False,False,False,False
226,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,0,0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,1,280,Y,0,0,0,0,0,0,0,2009,COD,Abnorml,112000,2,3,1,1,1,1,2,,3,3,18.0,1,38,38,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,0,False,False,False,False
227,60,RL,82.0,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,565,0,638,1203,GasA,Ex,Y,SBrkr,1214,1306,0,2520,0,0,2,1,4,1,Gd,9,Typ,1,3,721,Y,224,114,0,0,0,0,0,2007,WD,Abnorml,290000,3,3,1,6,1,1,4,,3,3,12.0,1,12,12,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
228,160,RM,21.0,1869,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,321,0,162,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,1,280,Y,0,0,0,0,0,0,0,2008,WD,Normal,106000,2,3,1,3,1,1,2,,3,3,21.0,1,38,38,-1.0,-1.8369701987210297e-16,0,0,0,False,False,0,False,False,False,False
229,20,RL,70.0,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,842,0,70,912,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,3,1,TA,5,Typ,1,1,336,Y,0,0,0,0,0,0,0,2010,WD,Normal,125000,2,3,1,5,1,1,2,,3,3,36.0,1,43,43,0.49999999999999994,-0.8660254037844387,0,2,0,False,False,1,False,False,True,False
230,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,16,0,1357,1373,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,2,430,Y,143,20,0,0,0,0,0,2009,WD,Normal,192500,3,3,3,6,1,1,4,,3,3,4.0,1,4,3,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
231,20,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,0,0,1194,1194,GasA,TA,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,TA,6,Typ,0,1,312,Y,0,0,120,0,0,0,0,2010,WD,Normal,148000,2,3,1,1,1,1,4,,3,3,51.0,1,51,51,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
232,60,RL,174.0,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,689,0,773,1462,GasA,Ex,Y,SBrkr,1490,1304,0,2794,1,0,2,1,4,1,Ex,9,Typ,1,3,810,Y,0,146,202,0,0,0,0,2009,WD,Normal,403000,3,3,1,6,1,1,4,,3,3,14.0,1,14,13,-0.4999999999999998,-0.8660254037844388,0,3,0,False,False,0,False,False,False,False
233,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,0,0,483,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,1,1,288,Y,0,0,0,0,0,0,0,2006,WD,Normal,94500,2,3,1,1,1,1,4,,3,3,34.0,1,34,34,1.2246467991473532e-16,-1.0,0,1,0,False,False,0,False,False,False,False
234,20,RL,75.0,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,182,712,0,894,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,1,308,Y,365,0,0,0,0,0,0,2010,WD,Normal,128200,2,4,3,2,5,1,4,,3,3,34.0,1,34,34,0.8660254037844386,0.5000000000000001,0,0,0,False,False,1,False,False,True,False
235,60,RL,0.0,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,625,0,235,860,GasA,Ex,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,Gd,8,Typ,2,2,440,Y,288,48,0,0,0,0,0,2010,WD,Normal,216500,3,3,1,6,1,1,5,,3,3,8.0,1,8,8,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
236,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,358,0,125,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,1,264,Y,0,0,0,0,0,0,0,2008,WD,Normal,89500,2,3,1,5,1,1,2,,3,3,37.0,1,37,37,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
237,20,RL,65.0,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,24,0,1390,1414,GasA,Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,3,1,Gd,6,Typ,0,2,494,Y,132,105,0,0,0,0,0,2010,WD,Normal,185500,3,3,3,6,1,1,4,,3,3,6.0,1,6,6,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,0,False,False,False,False
238,60,RL,0.0,9453,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,402,0,594,996,GasA,Ex,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,Gd,7,Typ,0,2,457,Y,370,70,0,238,0,0,0,2010,WD,Normal,194500,3,3,1,4,1,1,4,,3,3,17.0,1,17,7,0.8660254037844386,0.5000000000000001,0,0,0,False,False,0,False,False,False,False
239,20,RL,93.0,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,0,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,3,818,Y,168,228,0,0,0,0,0,2007,New,Partial,318000,4,3,1,1,1,1,4,,3,3,0.0,0,0,0,-2.4492935982947064e-16,1.0,0,0,0,False,False,0,False,False,False,False
240,50,RL,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,94,0,641,735,GasA,TA,Y,FuseA,798,689,0,1487,0,0,1,1,3,1,TA,7,Typ,1,1,220,Y,0,140,0,0,0,0,0,2010,WD,Normal,113000,2,2,1,2,1,1,2,,3,3,61.0,1,65,60,0.8660254037844387,-0.49999999999999983,0,4,0,False,False,1,False,False,True,False
241,20,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,1078,0,488,1566,GasA,Ex,Y,SBrkr,1566,0,0,1566,1,0,2,0,3,1,Gd,7,Typ,0,2,750,Y,144,168,0,0,0,0,0,2010,WD,Normal,262500,3,3,3,6,1,1,4,,3,3,2.0,1,2,2,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
242,30,RM,40.0,3880,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,329,0,357,686,GasA,Gd,Y,SBrkr,866,0,0,866,0,0,1,0,2,1,Gd,4,Typ,0,0,0,Y,58,42,0,0,0,0,0,2007,WD,Normal,110500,2,3,1,5,1,1,0,0.0,0,0,0.0,0,62,10,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
243,50,RM,63.0,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,540,540,GasA,Gd,N,FuseA,889,551,0,1440,0,0,1,0,3,1,TA,6,Typ,0,1,352,Y,0,0,77,0,0,0,0,2006,WD,Normal,79000,2,3,1,1,1,1,4,,2,3,66.0,1,106,56,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
244,160,RL,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,626,626,GasA,TA,Y,SBrkr,626,591,0,1217,0,0,1,1,3,1,TA,6,Typ,1,1,288,Y,0,28,0,0,0,0,0,2009,WD,Normal,120000,3,3,1,1,1,1,4,,3,3,29.0,1,29,29,0.8660254037844387,-0.49999999999999983,0,3,0,False,False,0,False,False,False,False
245,60,RL,0.0,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,695,0,253,948,GasA,Ex,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,Gd,8,Typ,2,2,463,Y,0,130,0,0,0,0,0,2010,WD,Normal,205000,3,3,1,6,1,1,4,,3,3,16.0,1,16,8,0.49999999999999994,-0.8660254037844387,0,2,0,False,False,0,False,False,False,False
246,20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,929,0,916,1845,GasA,Gd,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,TA,6,Typ,1,2,604,Y,197,39,0,0,0,0,0,2006,WD,Normal,241500,3,3,3,6,1,1,4,,3,3,18.0,1,18,18,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
247,190,RM,69.0,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,0,0,1020,1020,GasA,Gd,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,Fa,9,Typ,0,1,440,Y,0,60,112,0,0,0,0,2006,WD,Normal,137000,1,3,1,1,1,1,2,,1,1,96.0,1,96,56,0.8660254037844387,-0.49999999999999983,0,0,0,True,False,0,False,False,False,False
248,20,RL,75.0,11310,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,0,0,1367,1367,GasA,Ex,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,TA,5,Typ,1,2,451,Y,0,30,0,0,0,0,0,2006,WD,Normal,140000,2,3,1,1,1,1,4,,3,3,52.0,1,52,52,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
249,60,RL,72.0,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,0,0,840,840,GasA,Ex,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,Gd,8,Typ,0,2,500,Y,144,68,0,0,0,0,0,2007,WD,Normal,180000,3,3,1,1,1,1,4,,3,3,4.0,1,4,4,-1.0,-1.8369701987210297e-16,0,0,0,False,False,0,False,False,False,False
250,50,RL,0.0,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,697,0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Gd,7,Typ,2,2,389,Y,0,98,0,0,0,0,500,2007,WD,Normal,277000,3,3,4,3,1,1,4,,3,3,49.0,1,49,1,1.2246467991473532e-16,-1.0,1,3,0,False,False,0,False,False,False,False
251,30,RL,55.0,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,0,0,728,728,GasA,Ex,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,Fa,6,Mod,0,0,0,Y,263,0,0,0,0,0,450,2010,WD,Normal,76500,2,3,1,1,1,1,0,0.0,0,0,0.0,0,70,44,0.49999999999999994,-0.8660254037844387,1,0,0,False,False,1,False,True,False,False
252,120,RM,44.0,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,1573,0,0,1573,GasA,Ex,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Gd,5,Typ,1,2,538,Y,123,0,0,0,153,0,0,2007,WD,Family,235000,3,3,4,6,1,1,4,,3,3,1.0,1,1,0,-2.4492935982947064e-16,1.0,0,4,0,False,False,0,False,False,False,False
253,60,RL,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,798,798,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,2,520,Y,138,45,0,0,0,0,0,2008,WD,Normal,173000,3,3,1,1,1,1,4,,3,3,4.0,1,4,4,-2.4492935982947064e-16,1.0,0,0,0,False,False,0,False,False,False,False
254,80,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,270,580,452,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,1,2,0,3,1,Gd,7,Min1,0,1,309,Y,333,0,0,0,0,0,0,2007,CWD,Normal,158000,3,3,4,2,5,1,4,,3,3,43.0,1,43,16,-0.8660254037844386,0.5000000000000001,0,0,0,False,False,1,False,False,True,False
255,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,922,0,392,1314,GasA,TA,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,TA,5,Typ,0,1,294,Y,250,0,0,0,0,0,0,2010,WD,Normal,145000,2,3,1,3,1,1,4,,3,3,53.0,1,53,53,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
256,60,RL,66.0,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,0,0,975,975,GasA,Ex,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,Gd,8,Typ,1,2,429,Y,192,0,0,0,0,0,0,2006,WD,Normal,230000,3,3,1,1,1,1,5,,3,3,7.0,1,7,7,0.8660254037844386,0.5000000000000001,0,3,0,False,False,0,False,False,False,False
